acceso_id,pagina_actual,frecuencia_uso,tiempo_desde_ultimo_acceso,reemplazo
5159,26,98,905,1
5160,46,102,459,1
5161,47,102,228,1
5162,17,110,908,1
5163,12,106,416,0
5164,28,108,146,0
5165,7,101,333,1
5166,4,116,592,0
5167,32,104,690,0
5168,35,141,296,0
5169,29,93,851,0
5170,48,88,127,0
5171,15,96,397,1
5172,5,101,832,0
5173,41,137,41,0
5174,14,105,34,0
5175,11,105,565,1
5176,49,107,710,1
5177,15,97,891,0
5178,41,138,586,0
5179,1,115,963,1
5180,31,96,420,1
5181,23,91,932,0
5182,15,98,946,0
5183,49,108,114,1
5184,37,91,343,0
5185,48,89,79,1
5186,28,109,44,0
5187,10,104,841,0
5188,34,102,809,1
5189,37,92,703,1
5190,36,112,754,1
5191,49,109,806,0
5192,37,93,573,1
5193,12,107,125,0
5194,7,102,819,1
5195,39,89,338,0
5196,25,104,86,0
5197,23,92,908,0
5198,8,108,330,0
5199,0,100,822,1
5200,13,104,951,1
5201,30,115,440,0
5202,7,103,597,1
5203,35,142,341,0
5204,18,98,346,1
5205,46,103,962,0
5206,12,108,67,1
5207,16,103,183,0
5208,4,117,907,1
5209,25,105,311,1
5210,22,84,9,0
5211,5,102,115,1
5212,12,109,691,1
5213,17,111,131,0
5214,32,105,927,0
5215,31,97,318,1
5216,14,106,681,0
5217,16,104,140,1
5218,31,98,192,1
5219,48,90,538,1
5220,28,110,455,1
5221,33,81,581,0
5222,7,104,827,1
5223,32,106,852,1
5224,37,94,563,0
5225,19,103,804,1
5226,34,103,455,0
5227,38,103,912,0
5228,29,94,722,1
5229,10,105,590,1
5230,45,98,458,0
5231,1,116,563,0
5232,16,105,926,1
5233,21,89,853,0
5234,2,110,497,0
5235,5,103,272,0
5236,8,109,799,1
5237,10,106,15,0
5238,48,91,833,0
5239,11,106,750,0
5240,2,111,225,1
5241,7,105,118,1
5242,41,139,907,0
5243,17,112,208,1
5244,6,97,182,1
5245,17,113,507,1
5246,34,104,2,0
5247,11,107,543,0
5248,3,124,1,0
5249,21,90,887,0
5250,1,117,948,1
5251,19,104,994,0
5252,21,91,151,1
5253,30,116,737,1
5254,48,92,895,0
5255,38,104,158,0
5256,39,90,80,0
5257,24,106,653,1
5258,21,92,31,0
5259,39,91,675,1
5260,29,95,887,1
5261,9,105,124,1
5262,7,106,918,0
5263,29,96,774,1
5264,12,110,177,0
5265,42,127,32,1
5266,12,111,330,1
5267,8,110,350,1
5268,42,128,601,1
5269,37,95,862,1
5270,25,106,735,1
5271,40,107,274,1
5272,41,140,843,0
5273,26,99,406,0
5274,9,106,116,1
5275,7,107,128,0
5276,34,105,196,0
5277,15,99,656,0
5278,39,92,26,0
5279,29,97,304,1
5280,45,99,440,0
5281,4,118,204,1
5282,7,108,705,1
5283,8,111,70,0
5284,25,107,549,0
5285,26,100,462,0
5286,2,112,418,1
5287,0,101,963,0
5288,0,102,1,1
5289,32,107,874,1
5290,0,103,826,1
5291,15,100,965,1
5292,32,108,470,1
5293,34,106,599,0
5294,35,143,833,1
5295,19,105,867,0
5296,27,101,262,1
5297,37,96,157,0
5298,2,113,5,1
5299,43,99,369,1
5300,17,114,131,0
5301,1,118,581,1
5302,22,85,818,1
5303,5,104,109,0
5304,47,103,170,0
5305,20,115,486,1
5306,43,100,749,1
5307,32,109,147,1
5308,19,106,136,0
5309,15,101,531,1
5310,47,104,311,1
5311,45,100,446,1
5312,6,98,82,1
5313,33,82,681,0
5314,3,125,291,0
5315,40,108,93,0
5316,47,105,874,1
5317,30,117,517,0
5318,13,105,389,1
5319,38,105,443,1
5320,45,101,124,1
5321,2,114,458,0
5322,41,141,428,1
5323,35,144,616,0
5324,26,101,560,1
5325,23,93,736,1
5326,5,105,713,1
5327,16,106,375,1
5328,30,118,343,0
5329,18,99,300,0
5330,14,107,211,1
5331,29,98,947,1
5332,22,86,645,0
5333,30,119,558,1
5334,0,104,606,0
5335,4,119,206,0
5336,34,107,537,1
5337,20,116,31,0
5338,41,142,417,0
5339,22,87,952,1
5340,29,99,332,1
5341,0,105,149,0
5342,8,112,795,0
5343,7,109,956,0
5344,48,93,449,1
5345,29,100,713,1
5346,33,83,607,1
5347,15,102,532,0
5348,35,145,807,0
5349,39,93,650,1
5350,15,103,436,0
5351,27,102,49,0
5352,19,107,556,0
5353,4,120,817,0
5354,15,104,426,1
5355,29,101,495,0
5356,3,126,501,1
5357,8,113,938,0
5358,19,108,712,1
5359,18,100,563,1
5360,25,108,208,1
5361,22,88,965,1
5362,3,127,765,0
5363,26,102,521,1
5364,8,114,807,0
5365,43,101,938,0
5366,47,106,849,0
5367,35,146,436,1
5368,40,109,199,0
5369,29,102,497,0
5370,42,129,700,1
5371,35,147,858,1
5372,35,148,713,0
5373,30,120,209,0
5374,37,97,388,0
5375,2,115,909,1
5376,20,117,291,1
5377,32,110,389,0
5378,4,121,749,0
5379,19,109,430,1
5380,15,105,91,0
5381,27,103,330,1
5382,5,106,408,1
5383,1,119,625,0
5384,17,115,512,0
5385,1,120,123,1
5386,46,104,615,1
5387,3,128,62,0
5388,7,110,298,1
5389,22,89,733,1
5390,23,94,480,1
5391,6,99,568,0
5392,8,115,187,0
5393,10,107,129,1
5394,37,98,692,0
5395,24,107,172,0
5396,5,107,606,0
5397,13,106,208,1
5398,10,108,465,0
5399,16,107,686,1
5400,11,108,144,0
5401,1,121,387,0
5402,32,111,342,1
5403,40,110,418,1
5404,24,108,170,0
5405,40,111,822,0
5406,19,110,35,0
5407,45,102,157,0
5408,16,108,716,1
5409,22,90,59,1
5410,46,105,958,1
5411,38,106,348,0
5412,25,109,337,1
5413,44,108,938,0
5414,26,103,967,0
5415,27,104,436,1
5416,7,111,575,0
5417,14,108,161,0
5418,34,108,695,1
5419,7,112,326,1
5420,27,105,119,1
5421,3,129,446,0
5422,46,106,615,0
5423,18,101,250,1
5424,16,109,513,0
5425,23,95,174,1
5426,42,130,247,1
5427,1,122,578,1
5428,21,93,118,1
5429,48,94,481,0
5430,46,107,45,0
5431,44,109,964,1
5432,38,107,289,0
5433,14,109,888,0
5434,9,107,124,1
5435,7,113,702,0
5436,34,109,537,0
5437,23,96,692,1
5438,6,100,126,0
5439,8,116,759,0
5440,7,114,775,1
5441,45,103,729,1
5442,20,118,367,1
5443,1,123,650,1
5444,38,108,167,1
5445,22,91,394,0
5446,13,107,135,0
5447,49,110,7,0
5448,6,101,249,1
5449,49,111,715,1
5450,39,94,703,0
5451,41,143,462,1
5452,12,112,399,1
5453,20,119,54,1
5454,32,112,463,1
5455,16,110,184,1
5456,48,95,27,1
5457,21,94,632,0
5458,41,144,621,0
5459,38,109,830,1
5460,35,149,499,0
5461,33,84,639,0
5462,12,113,897,0
5463,31,99,868,1
5464,41,145,636,1
5465,1,124,412,1
5466,5,108,592,1
5467,9,108,413,0
5468,32,113,923,0
5469,35,150,369,1
5470,31,100,149,1
5471,24,109,387,0
5472,21,95,471,0
5473,44,110,236,0
5474,5,109,669,1
5475,48,96,287,0
5476,26,104,738,1
5477,19,111,926,1
5478,29,103,872,1
5479,30,121,224,1
5480,3,130,844,1
5481,25,110,213,1
5482,46,108,769,1
5483,29,104,618,0
5484,32,114,105,1
5485,36,113,759,1
5486,13,108,716,1
5487,32,115,725,0
5488,5,110,593,1
5489,13,109,938,1
5490,42,131,517,0
5491,45,104,633,1
5492,36,114,165,0
5493,17,116,464,0
5494,8,117,61,0
5495,11,109,528,1
5496,17,117,209,0
5497,21,96,202,1
5498,16,111,725,1
5499,43,102,538,0
5500,13,110,769,1
5501,0,106,933,0
5502,22,92,166,1
5503,10,109,414,0
5504,27,106,60,0
5505,45,105,724,1
5506,5,111,824,1
5507,27,107,657,1
5508,34,110,268,1
5509,42,132,591,0
5510,31,101,637,0
5511,40,112,164,1
5512,40,113,546,0
5513,29,105,115,0
5514,28,111,808,0
5515,24,110,758,0
5516,40,114,179,1
5517,16,112,791,1
5518,8,118,453,0
5519,16,113,54,0
5520,28,112,724,1
5521,24,111,615,0
5522,30,122,88,0
5523,16,114,857,0
5524,2,116,583,0
5525,4,122,486,0
5526,22,93,546,1
5527,25,111,870,0
5528,29,106,722,0
5529,33,85,168,0
5530,47,107,778,0
5531,25,112,222,0
5532,35,151,996,1
5533,30,123,722,0
5534,28,113,424,0
5535,13,111,716,1
5536,46,109,547,1
5537,0,107,528,1
5538,38,110,421,0
5539,12,114,621,1
5540,0,108,1000,0
5541,47,108,478,1
5542,10,110,579,1
5543,45,106,785,0
5544,4,123,944,0
5545,8,119,498,0
5546,20,120,373,1
5547,40,115,595,1
5548,4,124,543,0
5549,21,97,793,1
5550,38,111,510,0
5551,34,111,666,0
5552,12,115,155,1
5553,12,116,70,0
5554,20,121,762,1
5555,28,114,939,1
5556,33,86,790,0
5557,5,112,47,1
5558,23,97,744,1
5559,36,115,287,0
5560,6,102,628,0
5561,41,146,420,1
5562,7,115,581,1
5563,45,107,541,1
5564,34,112,300,0
5565,2,117,960,1
5566,3,131,644,0
5567,10,111,713,0
5568,5,113,273,1
5569,41,147,95,1
5570,11,110,965,1
5571,38,112,665,0
5572,16,115,810,0
5573,24,112,514,0
5574,46,110,768,0
5575,20,122,372,0
5576,32,116,593,1
5577,38,113,586,1
5578,40,116,561,1
5579,33,87,338,0
5580,29,107,3,0
5581,37,99,122,0
5582,7,116,517,1
5583,20,123,401,1
5584,25,113,350,0
5585,36,116,377,1
5586,24,113,908,0
5587,33,88,188,0
5588,11,111,282,0
5589,43,103,343,1
5590,27,108,963,0
5591,37,100,325,1
5592,6,103,87,1
5593,1,125,498,1
5594,20,124,624,0
5595,5,114,349,0
5596,43,104,64,1
5597,49,112,804,0
5598,37,101,697,1
5599,8,120,866,1
5600,14,110,510,1
5601,5,115,528,0
5602,19,112,34,0
5603,12,117,86,1
5604,8,121,966,0
5605,4,125,801,0
5606,47,109,588,0
5607,41,148,692,0
5608,29,108,162,1
5609,12,118,445,0
5610,10,112,103,0
5611,41,149,728,0
5612,30,124,599,0
5613,37,102,326,1
5614,37,103,966,0
5615,48,97,40,0
5616,30,125,952,1
5617,43,105,83,0
5618,33,89,887,0
5619,34,113,359,1
5620,48,98,758,1
5621,11,112,1,0
5622,35,152,650,0
5623,4,126,358,1
5624,22,94,710,1
5625,45,108,851,0
5626,12,119,332,0
5627,42,133,333,0
5628,3,132,595,1
5629,25,114,282,0
5630,21,98,29,1
5631,43,106,4,0
5632,12,120,68,1
5633,33,90,501,0
5634,42,134,460,1
5635,31,102,256,1
5636,39,95,321,1
5637,38,114,349,0
5638,39,96,827,1
5639,42,135,58,0
5640,19,113,113,0
5641,11,113,441,1
5642,0,109,232,0
5643,47,110,264,1
5644,27,109,916,1
5645,46,111,546,0
5646,45,109,390,1
5647,33,91,989,0
5648,42,136,932,1
5649,30,126,351,0
5650,3,133,250,0
5651,7,117,56,0
5652,29,109,882,1
5653,8,122,92,1
5654,4,127,541,1
5655,2,118,150,0
5656,18,102,591,0
5657,49,113,845,1
5658,15,106,289,1
5659,44,111,552,0
5660,25,115,102,0
5661,37,104,198,0
5662,3,134,359,1
5663,8,123,386,1
5664,38,115,361,1
5665,40,117,423,0
5666,22,95,9,1
5667,24,114,193,1
5668,47,111,575,0
5669,30,127,386,1
5670,15,107,439,0
5671,6,104,328,0
5672,27,110,189,0
5673,48,99,4,1
5674,45,110,497,1
5675,18,103,82,0
5676,30,128,254,0
5677,46,112,874,0
5678,48,100,221,0
5679,20,125,800,0
5680,21,99,720,1
5681,3,135,685,0
5682,4,128,56,1
5683,38,116,157,0
5684,4,129,3,0
5685,9,109,52,0
5686,39,97,91,1
5687,36,117,268,1
5688,6,105,514,0
5689,10,113,397,0
5690,36,118,287,0
5691,13,112,140,0
5692,10,114,303,0
5693,8,124,410,1
5694,0,110,129,1
5695,25,116,837,0
5696,45,111,947,0
5697,26,105,42,1
5698,22,96,992,1
5699,29,110,301,0
5700,49,114,950,1
5701,10,115,102,1
5702,4,130,359,0
5703,27,111,836,1
5704,15,108,838,0
5705,48,101,467,1
5706,47,112,341,0
5707,16,116,653,0
5708,3,136,219,0
5709,31,103,393,1
5710,24,115,194,0
5711,25,117,908,1
5712,8,125,956,1
5713,31,104,730,1
5714,31,105,422,0
5715,22,97,585,0
5716,47,113,50,0
5717,34,114,721,0
5718,9,110,835,1
5719,48,102,742,1
5720,30,129,79,0
5721,48,103,393,0
5722,3,137,174,1
5723,7,118,557,0
5724,33,92,558,1
5725,25,118,294,1
5726,22,98,988,0
5727,25,119,507,1
5728,21,100,873,0
5729,22,99,410,0
5730,8,126,961,1
5731,33,93,633,1
5732,27,112,353,1
5733,46,113,331,1
5734,24,116,789,0
5735,0,111,440,1
5736,11,114,697,1
5737,6,106,10,0
5738,12,121,207,1
5739,24,117,550,0
5740,24,118,686,1
5741,46,114,69,1
5742,0,112,633,0
5743,21,101,603,1
5744,39,98,679,0
5745,8,127,532,1
5746,0,113,481,1
5747,24,119,355,0
5748,14,111,639,1
5749,23,98,397,0
5750,18,104,987,1
5751,15,109,447,0
5752,4,131,311,1
5753,33,94,218,1
5754,13,113,332,0
5755,35,153,778,0
5756,11,115,528,1
5757,40,118,639,1
5758,39,99,25,1
5759,19,114,338,0
5760,30,130,57,0
5761,26,106,787,0
5762,46,115,162,0
5763,1,126,526,0
5764,41,150,609,1
5765,46,116,752,1
5766,27,113,342,0
5767,8,128,599,1
5768,22,100,767,0
5769,10,116,931,0
5770,24,120,412,1
5771,30,131,84,1
5772,42,137,18,0
5773,49,115,219,0
5774,10,117,39,1
5775,31,106,362,1
5776,0,114,992,1
5777,31,107,540,0
5778,0,115,425,1
5779,11,116,564,0
5780,29,111,0,1
5781,41,151,663,1
5782,22,101,761,0
5783,39,100,809,1
5784,34,115,466,0
5785,12,122,190,1
5786,17,118,127,1
5787,34,116,549,1
5788,7,119,389,1
5789,38,117,41,0
5790,14,112,243,1
5791,5,116,143,0
5792,22,102,934,0
5793,12,123,424,0
5794,38,118,566,1
5795,11,117,75,0
5796,36,119,851,0
5797,33,95,647,0
5798,26,107,74,0
5799,23,99,889,1
5800,12,124,86,0
5801,7,120,379,1
5802,42,138,845,1
5803,36,120,206,1
5804,42,139,929,0
5805,18,105,745,0
5806,38,119,58,1
5807,30,132,96,0
5808,25,120,522,1
5809,49,116,231,1
5810,28,115,620,1
5811,19,115,593,1
5812,12,125,410,1
5813,25,121,603,0
5814,49,117,934,1
5815,31,108,912,1
5816,20,126,604,1
5817,31,109,352,1
5818,17,119,492,0
5819,26,108,168,1
5820,8,129,282,1
5821,45,112,295,0
5822,10,118,346,1
5823,28,116,709,0
5824,31,110,773,0
5825,21,102,524,0
5826,32,117,44,1
5827,15,110,579,1
5828,34,117,380,1
5829,23,100,567,0
5830,44,112,478,1
5831,16,117,400,0
5832,42,140,274,1
5833,40,119,29,1
5834,15,111,79,0
5835,30,133,474,0
5836,15,112,751,1
5837,7,121,404,0
5838,3,138,590,1
5839,17,120,832,0
5840,36,121,108,0
5841,6,107,667,0
5842,0,116,77,1
5843,9,111,886,1
5844,41,152,88,1
5845,40,120,745,1
5846,33,96,898,0
5847,29,112,87,1
5848,32,118,888,0
5849,45,113,583,1
5850,25,122,681,1
5851,44,113,266,0
5852,8,130,651,0
5853,34,118,260,1
5854,27,114,883,0
5855,48,104,107,0
5856,7,122,928,0
5857,18,106,478,0
5858,41,153,602,0
5859,6,108,579,0
5860,10,119,795,1
5861,22,103,367,0
5862,2,119,557,1
5863,16,118,362,0
5864,45,114,471,0
5865,41,154,108,0
5866,19,116,795,1
5867,31,111,145,0
5868,5,117,477,1
5869,44,114,395,0
5870,40,121,801,1
5871,18,107,339,0
5872,17,121,301,0
5873,34,119,495,1
5874,7,123,138,1
5875,9,112,564,0
5876,20,127,809,1
5877,25,123,188,0
5878,14,113,891,0
5879,39,101,348,0
5880,1,127,393,1
5881,4,132,432,1
5882,24,121,90,1
5883,20,128,602,0
5884,2,120,276,0
5885,4,133,777,1
5886,48,105,946,0
5887,20,129,814,0
5888,26,109,763,0
5889,16,119,827,1
5890,29,113,293,1
5891,4,134,832,0
5892,17,122,33,1
5893,36,122,705,0
5894,12,126,641,1
5895,48,106,770,1
5896,32,119,109,0
5897,33,97,861,0
5898,16,120,803,0
5899,38,120,897,0
5900,31,112,159,0
5901,12,127,533,0
5902,11,118,531,0
5903,14,114,391,1
5904,37,105,907,1
5905,37,106,214,1
5906,43,107,773,1
5907,13,114,10,1
5908,5,118,223,0
5909,12,128,250,0
5910,29,114,185,0
5911,49,118,348,1
5912,30,134,934,1
5913,32,120,43,1
5914,16,121,602,0
5915,12,129,878,1
5916,28,117,663,1
5917,21,103,715,1
5918,0,117,785,0
5919,14,115,254,1
5920,23,101,116,0
5921,31,113,436,0
5922,12,130,795,1
5923,19,117,379,0
5924,17,123,595,0
5925,36,123,590,0
5926,31,114,370,0
5927,41,155,465,1
5928,40,122,952,0
5929,35,154,303,1
5930,38,121,762,1
5931,14,116,905,0
5932,12,131,21,1
5933,6,109,515,0
5934,34,120,549,0
5935,44,115,255,0
5936,42,141,351,0
5937,7,124,123,1
5938,7,125,719,1
5939,45,115,973,1
5940,9,113,416,1
5941,42,142,17,1
5942,13,115,829,1
5943,11,119,176,1
5944,17,124,480,1
5945,24,122,459,0
5946,24,123,861,0
5947,28,118,767,1
5948,25,124,580,0
5949,48,107,935,0
5950,14,117,546,0
5951,49,119,325,1
5952,24,124,70,1
5953,30,135,196,1
5954,1,128,915,0
5955,20,130,520,0
5956,20,131,9,1
5957,29,115,199,1
5958,34,121,173,0
5959,15,113,856,1
5960,21,104,208,0
5961,41,156,391,0
5962,39,102,9,0
5963,38,122,787,0
5964,30,136,627,1
5965,21,105,578,1
5966,12,132,289,1
5967,31,115,91,1
5968,19,118,630,1
5969,47,114,225,0
5970,33,98,608,1
5971,15,114,762,1
5972,21,106,414,0
5973,1,129,658,0
5974,43,108,710,0
5975,49,120,517,0
5976,40,123,566,0
5977,22,104,326,1
5978,7,126,307,0
5979,26,110,455,0
5980,12,133,391,0
5981,6,110,60,0
5982,11,120,226,0
5983,23,102,339,1
5984,33,99,516,1
5985,48,108,260,1
5986,47,115,654,0
5987,45,116,786,1
5988,4,135,308,0
5989,18,108,700,1
5990,22,105,34,1
5991,27,115,951,1
5992,25,125,935,1
5993,19,119,424,1
5994,39,103,305,1
5995,46,117,827,1
5996,38,123,846,0
5997,28,119,809,0
5998,47,116,176,0
5999,47,117,994,0
6000,20,132,919,1
6001,22,106,323,1
6002,30,137,859,1
6003,40,124,712,1
6004,9,114,529,1
6005,24,125,191,1
6006,3,139,565,1
6007,16,122,402,0
6008,25,126,245,1
6009,2,121,9,0
6010,40,125,917,0
6011,34,122,121,0
6012,40,126,39,1
6013,15,115,197,1
6014,29,116,899,0
6015,47,118,945,1
6016,13,116,514,0
6017,11,121,817,1
6018,31,116,912,1
6019,20,133,831,0
6020,41,157,935,1
6021,27,116,919,0
6022,38,124,637,0
6023,16,123,70,1
6024,48,109,396,1
6025,5,119,174,1
6026,7,127,631,0
6027,45,117,0,1
6028,20,134,38,1
6029,30,138,333,0
6030,48,110,454,1
6031,43,109,140,1
6032,6,111,153,0
6033,27,117,504,0
6034,5,120,389,0
6035,29,117,654,0
6036,29,118,87,0
6037,12,134,345,1
6038,29,119,265,1
6039,35,155,579,0
6040,31,117,937,1
6041,2,122,961,0
6042,8,131,400,0
6043,10,120,486,1
6044,8,132,314,0
6045,40,127,223,0
6046,35,156,426,1
6047,29,120,598,0
6048,23,103,919,1
6049,19,120,638,0
6050,15,116,327,1
6051,20,135,327,1
6052,4,136,904,0
6053,46,118,25,0
6054,43,110,606,1
6055,22,107,330,1
6056,40,128,543,0
6057,43,111,291,0
6058,3,140,249,0
6059,31,118,297,1
6060,34,123,976,1
6061,34,124,692,1
6062,22,108,620,0
6063,37,107,583,1
6064,46,119,616,0
6065,4,137,957,0
6066,22,109,952,0
6067,4,138,427,1
6068,8,133,783,0
6069,4,139,210,1
6070,45,118,219,0
6071,26,111,28,0
6072,19,121,94,0
6073,21,107,810,0
6074,43,112,563,0
6075,48,111,720,1
6076,1,130,114,0
6077,35,157,595,1
6078,46,120,495,1
6079,46,121,813,1
6080,29,121,703,0
6081,48,112,848,1
6082,4,140,23,1
6083,43,113,175,0
6084,18,109,279,1
6085,24,126,350,0
6086,39,104,318,0
6087,5,121,236,1
6088,32,121,785,1
6089,20,136,98,0
6090,32,122,996,0
6091,8,134,274,0
6092,40,129,272,1
6093,9,115,397,1
6094,49,121,639,0
6095,34,125,311,1
6096,44,116,999,1
6097,35,158,547,0
6098,9,116,171,0
6099,2,123,682,0
6100,38,125,930,0
6101,15,117,375,1
6102,47,119,551,1
6103,37,108,571,0
6104,18,110,700,1
6105,21,108,364,0
6106,37,109,310,1
6107,39,105,263,0
6108,17,125,777,1
6109,33,100,248,0
6110,43,114,220,1
6111,41,158,856,0
6112,27,118,994,0
6113,21,109,274,1
6114,24,127,672,0
6115,36,124,438,0
6116,25,127,37,1
6117,17,126,864,1
6118,7,128,847,1
6119,39,106,84,0
6120,39,107,77,0
6121,40,130,369,0
6122,20,137,729,0
6123,12,135,211,1
6124,40,131,862,0
6125,19,122,123,0
6126,7,129,196,0
6127,12,136,29,0
6128,11,122,9,0
6129,49,122,490,0
6130,34,126,767,0
6131,40,132,190,0
6132,26,112,903,1
6133,3,141,204,0
6134,13,117,328,1
6135,45,119,813,1
6136,30,139,655,0
6137,12,137,66,1
6138,17,127,583,0
6139,45,120,993,0
6140,11,123,81,1
6141,17,128,955,1
6142,4,141,821,0
6143,41,159,709,0
6144,40,133,733,0
6145,17,129,666,0
6146,2,124,431,1
6147,12,138,357,1
6148,42,143,322,0
6149,7,130,748,0
6150,19,123,753,1
6151,19,124,67,1
6152,35,159,517,1
6153,39,108,818,0
6154,4,142,978,1
6155,41,160,50,0
6156,23,104,679,0
6157,14,118,968,1
6158,45,121,277,1
6159,1,131,305,0
6160,44,117,762,0
6161,27,119,411,1
6162,40,134,181,0
6163,37,110,308,1
6164,43,115,153,1
6165,40,135,178,1
6166,31,119,142,1
6167,9,117,765,0
6168,46,122,694,1
6169,13,118,578,0
6170,42,144,480,1
6171,14,119,714,0
6172,40,136,249,0
6173,32,123,826,0
6174,18,111,296,0
6175,46,123,254,1
6176,34,127,613,1
6177,40,137,674,1
6178,6,112,586,0
6179,6,113,171,1
6180,49,123,638,0
6181,47,120,298,1
6182,13,119,429,0
6183,37,111,910,0
6184,44,118,520,1
6185,8,135,864,0
6186,22,110,326,0
6187,46,124,340,0
6188,31,120,383,1
6189,28,120,164,0
6190,21,110,238,1
6191,36,125,348,0
6192,28,121,0,0
6193,20,138,976,1
6194,12,139,232,1
6195,32,124,181,0
6196,35,160,927,1
6197,9,118,368,1
6198,2,125,585,1
6199,37,112,506,1
6200,16,124,900,1
6201,10,121,237,1
6202,4,143,233,1
6203,3,142,678,0
6204,29,122,454,0
6205,17,130,405,0
6206,22,111,37,0
6207,49,124,742,1
6208,37,113,65,0
6209,28,122,729,0
6210,30,140,726,0
6211,30,141,423,1
6212,35,161,860,0
6213,23,105,220,0
6214,49,125,250,0
6215,13,120,417,1
6216,2,126,520,1
6217,23,106,604,0
6218,29,123,695,0
6219,9,119,68,0
6220,40,138,279,1
6221,25,128,319,0
6222,39,109,430,1
6223,4,144,670,0
6224,0,118,394,1
6225,4,145,84,0
6226,41,161,286,0
6227,13,121,54,1
6228,24,128,800,1
6229,20,139,487,1
6230,42,145,384,1
6231,21,111,261,1
6232,3,143,320,0
6233,10,122,280,0
6234,16,125,867,0
6235,48,113,860,1
6236,6,114,287,0
6237,18,112,331,1
6238,35,162,401,1
6239,9,120,354,1
6240,10,123,816,1
6241,7,131,105,0
6242,13,122,123,0
6243,9,121,521,0
6244,21,112,855,1
6245,5,122,230,1
6246,10,124,241,0
6247,26,113,916,1
6248,43,116,769,1
6249,19,125,150,1
6250,33,101,810,0
6251,39,110,667,1
6252,30,142,952,1
6253,28,123,63,0
6254,16,126,596,1
6255,18,113,76,0
6256,8,136,95,1
6257,12,140,184,1
6258,12,141,493,1
6259,40,139,705,1
6260,48,114,131,0
6261,29,124,914,0
6262,22,112,438,0
6263,48,115,262,0
6264,44,119,318,0
6265,16,127,31,0
6266,11,124,463,0
6267,36,126,743,0
6268,19,126,35,1
6269,17,131,344,0
6270,5,123,823,1
6271,40,140,174,0
6272,35,163,387,0
6273,3,144,224,0
6274,37,114,599,1
6275,9,122,195,0
6276,6,115,969,1
6277,31,121,179,1
6278,25,129,871,0
6279,25,130,206,0
6280,13,123,836,0
6281,35,164,215,0
6282,29,125,300,0
6283,16,128,520,1
6284,5,124,706,1
6285,34,128,397,1
6286,4,146,855,0
6287,26,114,654,0
6288,44,120,48,0
6289,1,132,386,1
6290,36,127,456,0
6291,3,145,217,1
6292,11,125,169,0
6293,2,127,957,1
6294,9,123,891,0
6295,32,125,365,1
6296,35,165,394,0
6297,42,146,130,1
6298,11,126,831,0
6299,22,113,224,1
6300,27,120,81,0
6301,48,116,407,0
6302,41,162,997,1
6303,47,121,378,1
6304,0,119,65,0
6305,38,126,504,1
6306,30,143,724,1
6307,37,115,221,0
6308,24,129,41,0
6309,0,120,717,0
6310,21,113,788,0
6311,13,124,871,0
6312,12,142,149,1
6313,36,128,440,1
6314,11,127,442,1
6315,16,129,619,1
6316,43,117,436,1
6317,47,122,197,0
6318,48,117,631,0
6319,14,120,388,1
6320,36,129,48,0
6321,18,114,979,0
6322,5,125,411,1
6323,2,128,510,1
6324,12,143,50,1
6325,43,118,618,1
6326,45,122,656,1
6327,32,126,399,1
6328,14,121,982,0
6329,3,146,498,0
6330,34,129,92,1
6331,13,125,990,0
6332,8,137,591,0
6333,35,166,344,0
6334,48,118,780,0
6335,18,115,163,1
6336,9,124,987,1
6337,21,114,965,1
6338,48,119,429,0
6339,15,118,344,0
6340,18,116,778,0
6341,35,167,194,1
6342,10,125,925,0
6343,0,121,626,0
6344,45,123,765,1
6345,22,114,110,1
6346,45,124,390,0
6347,23,107,584,1
6348,15,119,849,1
6349,30,144,555,0
6350,24,130,286,0
6351,19,127,165,1
6352,23,108,179,0
6353,21,115,464,1
6354,43,119,410,0
6355,13,126,279,1
6356,9,125,366,0
6357,11,128,756,1
6358,6,116,769,0
6359,17,132,196,1
6360,41,163,252,0
6361,14,122,190,0
6362,49,126,470,1
6363,5,126,123,0
6364,40,141,399,1
6365,24,131,410,1
6366,30,145,733,0
6367,39,111,197,0
6368,47,123,943,0
6369,11,129,228,1
6370,29,126,893,1
6371,19,128,402,0
6372,39,112,564,0
6373,33,102,240,0
6374,36,130,966,1
6375,18,117,939,0
6376,24,132,985,0
6377,27,121,994,0
6378,22,115,519,0
6379,33,103,434,1
6380,44,121,263,1
6381,17,133,630,1
6382,26,115,737,0
6383,7,132,476,0
6384,22,116,460,1
6385,21,116,895,1
6386,40,142,679,1
6387,14,123,781,0
6388,21,117,449,1
6389,19,129,556,0
6390,15,120,111,1
6391,31,122,429,0
6392,29,127,383,1
6393,46,125,217,0
6394,49,127,149,0
6395,13,127,357,0
6396,33,104,746,1
6397,31,123,264,1
6398,9,126,440,1
6399,29,128,109,1
6400,1,133,707,0
6401,33,105,250,0
6402,42,147,609,1
6403,20,140,57,0
6404,42,148,906,1
6405,49,128,694,1
6406,18,118,957,1
6407,33,106,96,1
6408,11,130,74,1
6409,9,127,118,0
6410,36,131,810,1
6411,41,164,592,0
6412,9,128,249,1
6413,45,125,839,0
6414,7,133,269,1
6415,5,127,837,1
6416,46,126,179,0
6417,28,124,546,1
6418,41,165,450,0
6419,21,118,330,1
6420,28,125,233,0
6421,24,133,514,0
6422,16,130,23,0
6423,23,109,596,0
6424,1,134,43,1
6425,7,134,931,0
6426,23,110,419,1
